left, middle, right, top
30.1875, 35.5625, 36.8125, 33.5
30.1875, 35.5, 36.8125, 33.5
30.1875, 35.5625, 36.8125, 33.5
30.1875, 35.5625, 36.875, 33.5
30.125, 35.5625, 36.8125, 33.5
30.1875, 35.5625, 36.875, 33.5
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5
30.25, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5
30.1875, 35.5, 36.875, 33.5
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.9375, 33.5625
30.25, 35.625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5625
30.1875, 35.5625, 36.875, 33.5
30.1875, 35.5625, 36.9375, 33.5625
30.25, 35.5625, 36.875, 33.5
30.1875, 35.5625, 36.875, 33.5625
30.25, 35.5625, 36.875, 33.5
30.1875, 35.5625, 36.875, 33.5
30.1875, 35.5625, 36.9375, 33.5625
30.25, 35.5625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.875, 33.5625
30.25, 35.5625, 36.875, 33.5625
30.25, 35.625, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.625
30.25, 35.5625, 36.9375, 33.625
30.3125, 35.625, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.1875, 35.625, 36.9375, 33.625
30.3125, 35.625, 36.9375, 33.5625
30.25, 35.6875, 36.9375, 33.625
30.3125, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.625
30.3125, 35.625, 36.9375, 33.625
30.3125, 35.625, 37.0, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.5625
30.3125, 35.6875, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.6875, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.5625
30.25, 35.625, 36.9375, 33.625
30.3125, 35.625, 37.0, 33.5625
30.25, 35.625, 36.9375, 33.625
30.25, 35.625, 37.0, 33.5625
30.3125, 35.625, 37.0, 33.5625
30.3125, 35.625, 36.9375, 33.625
30.3125, 35.625, 36.9375, 33.625
30.25, 35.625, 37.0, 33.625
30.3125, 35.6875, 36.9375, 33.625
30.3125, 35.625, 36.9375, 33.625
30.3125, 35.6875, 36.9375, 33.5625
30.3125, 35.6875, 36.9375, 33.625
30.3125, 35.6875, 36.9375, 33.6875
30.3125, 35.6875, 36.9375, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 36.9375, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 36.9375, 33.6875
30.3125, 35.6875, 37.0, 33.6875
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.6875
30.3125, 35.6875, 36.9375, 33.625
30.25, 35.6875, 37.0, 33.625
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.6875
30.3125, 35.6875, 37.0, 33.6875
30.3125, 35.625, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.6875
30.3125, 35.6875, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.375, 35.625, 37.0, 33.625
30.3125, 35.6875, 37.0, 33.625
30.375, 35.625, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.625
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.375, 35.6875, 37.0, 33.6875
30.375, 35.75, 37.0, 33.6875
30.375, 35.75, 37.0, 33.6875
30.375, 35.6875, 37.0625, 33.75
30.4375, 35.75, 37.1875, 33.875
30.625, 35.6875, 37.25, 33.9375
30.75, 35.6875, 37.3125, 34.0
30.8125, 35.625, 37.375, 34.0
30.875, 35.625, 37.375, 34.0625
30.9375, 35.625, 37.4375, 34.125
31.0, 35.5625, 37.4375, 34.125
31.0625, 35.625, 37.4375, 34.125
31.125, 35.625, 37.5, 34.1875
31.1875, 35.625, 37.5, 34.25
31.1875, 35.5625, 37.4375, 34.25
31.25, 35.625, 37.4375, 34.25
31.25, 35.5625, 37.5, 34.25
31.3125, 35.5625, 37.5, 34.3125
31.3125, 35.5625, 37.5, 34.3125
31.3125, 35.625, 37.5, 34.3125
31.3125, 35.5625, 37.5, 34.375
31.375, 35.5625, 37.5, 34.375
31.375, 35.5625, 37.5, 34.375
31.4375, 35.625, 37.5, 34.375
31.4375, 35.5625, 37.5625, 34.375
31.4375, 35.625, 37.5, 34.4375
31.4375, 35.625, 37.5625, 34.4375
31.5, 35.625, 37.5625, 34.4375
31.5, 35.625, 37.5, 34.4375
31.5, 35.5625, 37.5, 34.5
31.5, 35.625, 37.5, 34.5
31.5, 35.625, 37.5625, 34.5
31.5625, 35.625, 37.5, 34.5
31.5625, 35.5625, 37.5, 34.5
31.5625, 35.625, 37.5625, 34.5
31.5625, 35.5625, 37.5625, 34.5
31.5625, 35.625, 37.5625, 34.5
31.5625, 35.625, 37.5625, 34.5
31.5625, 35.625, 37.5625, 34.5
31.5625, 35.625, 37.5625, 34.5625
31.625, 35.5625, 37.625, 34.5625
31.625, 35.625, 37.5625, 34.5
31.625, 35.625, 37.5625, 34.5
31.625, 35.625, 37.5625, 34.5625
31.625, 35.625, 37.5625, 34.5625
31.625, 35.625, 37.5625, 34.5625
31.625, 35.625, 37.5625, 34.5625
31.625, 35.625, 37.5625, 34.5625
31.6875, 35.6875, 37.5625, 34.5625
31.625, 35.6875, 37.5625, 34.5625
31.625, 35.625, 37.625, 34.625
31.6875, 35.625, 37.625, 34.5625
31.6875, 35.625, 37.625, 34.5625
31.6875, 35.625, 37.625, 34.625
31.6875, 35.6875, 37.625, 34.625
31.625, 35.6875, 37.625, 34.625
31.6875, 35.6875, 37.625, 34.625
31.75, 35.6875, 37.625, 34.625
31.6875, 35.6875, 37.625, 34.625
31.6875, 35.6875, 37.625, 34.5625
31.6875, 35.625, 37.625, 34.625
31.75, 35.625, 37.6875, 34.625
31.75, 35.6875, 37.625, 34.625
31.75, 35.6875, 37.625, 34.625
31.75, 35.6875, 37.625, 34.625
31.75, 35.6875, 37.625, 34.625
31.75, 35.6875, 37.6875, 34.625
31.75, 35.6875, 37.625, 34.625
31.75, 35.6875, 37.6875, 34.625
31.75, 35.6875, 37.625, 34.625
31.75, 35.75, 37.6875, 34.625
31.75, 35.75, 37.6875, 34.6875
31.75, 35.6875, 37.625, 34.625
31.75, 35.75, 37.6875, 34.625
31.75, 35.75, 37.6875, 34.6875
31.75, 35.6875, 37.6875, 34.6875
31.75, 35.6875, 37.625, 34.6875
31.75, 35.75, 37.6875, 34.6875
31.75, 35.75, 37.6875, 34.6875
31.75, 35.75, 37.6875, 34.6875
31.75, 35.75, 37.75, 34.6875
31.8125, 35.8125, 37.6875, 34.6875
31.75, 35.75, 37.6875, 34.75
31.8125, 35.75, 37.75, 34.6875
31.8125, 35.8125, 37.75, 34.75
31.75, 35.75, 37.6875, 34.6875
31.8125, 35.75, 37.6875, 34.75
31.8125, 35.75, 37.75, 34.6875
31.8125, 35.75, 37.75, 34.75
31.8125, 35.8125, 37.6875, 34.75
31.8125, 35.75, 37.75, 34.75
31.8125, 35.75, 37.6875, 34.6875
31.8125, 35.75, 37.6875, 34.6875
31.8125, 35.75, 37.6875, 34.75
31.8125, 35.8125, 37.6875, 34.75
31.8125, 35.75, 37.75, 34.6875
31.8125, 35.8125, 37.6875, 34.6875
31.875, 35.75, 37.75, 34.75
31.8125, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.75
31.875, 35.75, 37.75, 34.75
31.875, 35.8125, 37.75, 34.75
31.8125, 35.75, 37.75, 34.75
31.875, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.75
31.8125, 35.8125, 37.75, 34.8125
31.8125, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.8125, 34.75
31.8125, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.6875, 34.75
31.875, 35.8125, 37.6875, 34.75
31.875, 35.8125, 37.75, 34.75
31.8125, 35.8125, 37.75, 34.75
31.8125, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.75
31.8125, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.75
31.8125, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.75
31.875, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.8125
31.9375, 35.875, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.8125
31.875, 35.8125, 37.75, 34.75
31.875, 35.875, 37.75, 34.8125
31.875, 35.875, 37.75, 34.8125
31.875, 35.875, 37.75, 34.8125
31.875, 35.8125, 37.8125, 34.8125
31.875, 35.875, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.8125
31.875, 35.8125, 37.8125, 34.8125
31.875, 35.875, 37.8125, 34.8125
31.875, 35.875, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.8125
31.875, 35.875, 37.8125, 34.875
31.875, 35.875, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.875, 37.8125, 34.8125
31.9375, 35.8125, 37.8125, 34.8125
31.875, 35.8125, 37.75, 34.8125
31.9375, 35.875, 37.875, 34.8125
31.9375, 35.875, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.875, 37.75, 34.875
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.875, 37.75, 34.875
31.9375, 35.875, 37.8125, 34.8125
31.9375, 35.9375, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.8125
31.9375, 35.875, 37.8125, 34.9375
32.0, 35.9375, 37.8125, 34.875
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.9375, 37.8125, 34.875
31.9375, 35.9375, 37.8125, 34.875
31.9375, 35.875, 37.875, 34.875
31.9375, 35.875, 37.8125, 34.875
31.9375, 35.9375, 37.8125, 34.875
31.9375, 35.9375, 37.875, 34.875
31.9375, 35.875, 37.8125, 34.875
32.0, 35.875, 37.8125, 34.875
31.9375, 35.9375, 37.8125, 34.875
31.9375, 35.9375, 37.8125, 34.875
31.9375, 35.875, 37.875, 34.875
32.0, 35.9375, 37.875, 34.875
32.0, 35.875, 37.875, 34.875
31.9375, 35.9375, 37.875, 34.875
31.9375, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
31.9375, 35.875, 37.8125, 34.875
32.0, 35.9375, 37.875, 34.875
32.0, 35.875, 37.875, 34.875
31.9375, 35.9375, 37.875, 34.875
31.9375, 35.875, 37.875, 34.875
31.9375, 35.9375, 37.875, 34.875
31.9375, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
31.9375, 35.875, 37.875, 34.875
32.0, 35.875, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.875
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.875, 37.875, 34.875
32.0, 35.9375, 37.9375, 34.875
32.0, 35.9375, 37.875, 34.9375
32.0, 35.875, 37.875, 34.9375
32.0, 35.875, 37.875, 34.9375
32.0, 35.875, 37.875, 34.875
32.0, 35.875, 37.875, 34.9375
31.9375, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.875
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.9375, 34.9375
31.9375, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.9375, 34.9375
31.9375, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.875, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.875, 37.9375, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.875, 37.9375, 34.9375
32.0, 35.9375, 37.875, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.9375, 35.0
32.0, 35.9375, 38.0, 34.9375
32.0, 35.9375, 37.9375, 35.0
32.0625, 35.9375, 37.9375, 35.0
32.0, 35.9375, 38.0, 34.9375
32.0, 35.9375, 37.9375, 34.9375
32.0, 35.9375, 37.9375, 35.0
32.0, 35.9375, 37.9375, 35.0
32.0625, 35.9375, 38.0, 34.9375
32.0625, 35.9375, 37.9375, 35.0
32.0625, 35.9375, 38.0, 35.0
32.0625, 35.9375, 37.9375, 34.9375
32.0, 36.0, 37.9375, 34.9375
32.0625, 36.0, 37.9375, 35.0
32.0625, 35.9375, 37.9375, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 37.9375, 35.0
32.0625, 35.9375, 37.9375, 35.0
32.0, 36.0, 37.9375, 35.0
32.125, 35.9375, 37.9375, 34.9375
32.0625, 36.0, 37.9375, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 35.9375, 38.0, 35.0
32.0625, 36.0, 37.9375, 35.0
32.0625, 36.0, 38.0, 35.0625
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 37.9375, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 37.9375, 35.0625
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 37.9375, 35.0625
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 37.9375, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.125, 36.0, 38.0, 35.0625
32.125, 36.0, 38.0, 35.0
32.125, 36.0625, 38.0, 35.0
32.0625, 36.0, 38.0625, 35.0625
32.0, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0625
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0625
32.0625, 36.0, 38.0625, 35.0
32.125, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0625, 35.0625
32.125, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.125, 36.0, 38.0625, 35.0625
32.0625, 36.0, 38.0625, 35.0625
32.125, 36.0, 38.0, 35.0
32.125, 36.0, 38.0, 35.0
32.125, 36.0, 38.0, 35.0
32.0625, 35.9375, 38.0, 35.0625
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0625, 38.0625, 35.0
32.0625, 36.0, 38.0, 35.0
32.125, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0625, 35.0
32.0625, 36.0, 38.0, 35.0625
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0
32.0625, 36.0, 38.0, 35.0625
32.125, 36.0625, 38.0, 35.0625
32.0625, 36.0625, 38.0625, 35.0
32.0625, 36.0, 38.0625, 35.0625
32.0625, 36.0625, 38.0, 35.0
32.0625, 36.0625, 38.0, 35.0
32.125, 36.0, 38.0625, 35.0
32.125, 36.0, 38.0, 35.0
32.125, 36.0, 38.0, 35.0
32.0625, 36.0625, 38.0625, 35.0625
32.0625, 36.0625, 38.0625, 35.0
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0, 38.0, 35.0
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.0625, 36.0, 38.0625, 35.0625
32.0625, 36.0, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.1875, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.125
32.125, 36.0625, 38.0625, 35.125
32.1875, 36.0625, 38.0625, 35.0625
32.0625, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.0625, 35.125
32.0625, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.0625, 35.0625
32.0625, 36.0, 38.125, 35.0625
32.0625, 36.0, 38.125, 35.0625
32.0625, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.0625, 36.0, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.0625, 35.0625
32.0625, 36.0625, 38.0625, 35.0625
32.0625, 36.0625, 38.0625, 35.0625
32.0625, 36.0, 38.125, 35.0625
32.0625, 36.0, 38.0625, 35.0
32.125, 36.0, 38.0625, 35.0625
32.125, 36.0, 38.125, 35.0625
32.125, 36.0, 38.125, 35.125
32.125, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.125
32.125, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0, 38.125, 35.0625
32.125, 36.0, 38.125, 35.125
32.125, 36.0, 38.125, 35.125
32.0625, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.125
32.125, 36.0, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.0625, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.125
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.0625, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.1875, 36.0625, 38.0625, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.0625
32.125, 36.125, 38.125, 35.125
32.0625, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.1875, 35.125
32.0625, 36.0625, 38.125, 35.125
32.125, 36.125, 38.125, 35.0625
32.0625, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.1875, 35.0625
32.125, 36.0625, 38.1875, 35.125
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.1875, 35.125
32.125, 36.0625, 38.125, 35.125
32.0625, 36.0625, 38.1875, 35.125
32.125, 36.125, 38.1875, 35.125
32.125, 36.125, 38.1875, 35.125
32.125, 36.0625, 38.1875, 35.0625
32.0625, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.1875, 35.125
32.125, 36.0625, 38.1875, 35.125
32.125, 36.0625, 38.1875, 35.0625
32.125, 36.0625, 38.1875, 35.0625
32.125, 36.0625, 38.1875, 35.125
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.0625
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.125, 35.125
32.125, 36.0625, 38.1875, 35.0625
