date, time, bottom, left, middle, right, top
05/03/2016, 18:16:16, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:16:26, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:16:36, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:16:46, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:16:56, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:17:06, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:17:16, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:17:26, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:17:36, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:17:46, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:17:56, 31.125, 28.9375, 32.0, 31.8125, 29.1875
05/03/2016, 18:18:06, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:18:16, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:18:26, 31.125, 28.9375, 32.0, 31.75, 29.1875
05/03/2016, 18:18:36, 31.0625, 28.9375, 32.0, 31.75, 29.1875
05/03/2016, 18:18:46, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:18:56, 31.125, 28.9375, 32.0, 31.8125, 29.1875
05/03/2016, 18:19:06, 31.1875, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:19:16, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:19:26, 31.125, 28.9375, 32.0, 31.8125, 29.1875
05/03/2016, 18:19:36, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:19:46, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:19:57, 31.1875, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:20:07, 31.125, 28.9375, 32.0, 31.75, 29.1875
05/03/2016, 18:20:17, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:20:27, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:20:37, 31.1875, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:20:47, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:20:57, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:21:07, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:21:17, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:21:27, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:21:37, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:21:47, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:21:57, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:22:07, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:22:17, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:22:27, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:22:37, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:22:47, 31.125, 28.9375, 32.0, 31.75, 29.1875
05/03/2016, 18:22:57, 31.0625, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:23:07, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:23:17, 31.125, 28.875, 31.9375, 31.8125, 29.1875
05/03/2016, 18:23:27, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:23:37, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:23:47, 31.125, 28.9375, 31.9375, 31.75, 29.25
05/03/2016, 18:23:57, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:24:07, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:24:17, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:24:27, 31.125, 28.875, 32.0, 31.8125, 29.125
05/03/2016, 18:24:37, 31.125, 28.9375, 32.0, 31.75, 29.1875
05/03/2016, 18:24:48, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:24:58, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:25:08, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:25:18, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:25:28, 31.0625, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:25:38, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:25:48, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:25:58, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:26:08, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:26:18, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:26:28, 31.125, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:26:38, 31.125, 28.9375, 31.9375, 31.75, 29.25
05/03/2016, 18:26:48, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:26:58, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:27:08, 31.0625, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:27:18, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:27:28, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:27:38, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:27:48, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:27:58, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:28:08, 31.0625, 28.9375, 31.9375, 31.8125, 29.1875
05/03/2016, 18:28:18, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:28:28, 31.0625, 28.875, 31.9375, 31.8125, 29.1875
05/03/2016, 18:28:38, 31.0625, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:28:48, 31.0625, 28.875, 31.875, 31.8125, 29.1875
05/03/2016, 18:28:58, 31.0625, 28.875, 31.9375, 31.8125, 29.1875
05/03/2016, 18:29:08, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:29:18, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:29:28, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:29:39, 31.0625, 28.875, 31.875, 31.8125, 29.125
05/03/2016, 18:29:49, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:29:59, 31.0625, 28.9375, 31.875, 31.8125, 29.125
05/03/2016, 18:30:09, 31.0625, 28.9375, 31.9375, 31.8125, 29.125
05/03/2016, 18:30:19, 31.0625, 28.9375, 31.9375, 31.8125, 29.125
05/03/2016, 18:30:29, 31.125, 28.9375, 31.9375, 31.75, 29.125
05/03/2016, 18:30:39, 31.125, 28.9375, 31.9375, 31.75, 29.1875
05/03/2016, 18:30:49, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:30:59, 31.125, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:31:09, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:31:19, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:31:29, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:31:39, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:31:49, 31.0, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:31:59, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:32:09, 31.0, 28.875, 31.875, 31.8125, 29.1875
05/03/2016, 18:32:19, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:32:29, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:32:39, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:32:49, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:32:59, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:33:09, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:33:19, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:33:29, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:33:39, 31.0, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:33:49, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:33:59, 31.0, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:34:09, 31.0625, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:34:19, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:34:29, 31.0, 28.9375, 31.875, 31.75, 29.125
05/03/2016, 18:34:40, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:34:50, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:35:00, 31.0625, 28.9375, 31.875, 31.75, 29.125
05/03/2016, 18:35:10, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:35:20, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:35:30, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:35:40, 31.0625, 28.875, 31.875, 31.8125, 29.125
05/03/2016, 18:35:50, 31.0, 28.9375, 31.875, 31.75, 29.1875
05/03/2016, 18:36:00, 31.0, 28.875, 31.9375, 31.6875, 29.125
05/03/2016, 18:36:10, 31.0625, 28.9375, 31.875, 31.75, 29.1875
05/03/2016, 18:36:20, 31.0625, 28.875, 31.9375, 31.6875, 29.1875
05/03/2016, 18:36:30, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:36:40, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:36:50, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:37:00, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:37:10, 31.0625, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:37:20, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:37:30, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:37:40, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:37:50, 31.0625, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:38:00, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:38:10, 31.0625, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:38:20, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:38:30, 31.0, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:38:40, 31.0625, 28.875, 31.875, 31.8125, 29.1875
05/03/2016, 18:38:50, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:39:00, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:39:11, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:39:21, 31.0, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:39:31, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:39:41, 31.0, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:39:51, 31.0, 28.875, 31.9375, 31.75, 29.1875
05/03/2016, 18:40:01, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:40:11, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:40:21, 31.0625, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:40:31, 31.0625, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:40:41, 31.0, 28.9375, 31.875, 31.75, 29.125
05/03/2016, 18:40:51, 31.0625, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:41:01, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:41:11, 31.0625, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:41:21, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:41:31, 31.0625, 28.8125, 31.875, 31.75, 29.1875
05/03/2016, 18:41:41, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:41:51, 31.0, 28.875, 31.875, 31.75, 29.1875
05/03/2016, 18:42:01, 31.0625, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:42:11, 31.0, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:42:21, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:42:31, 31.0, 28.875, 31.9375, 31.75, 29.125
05/03/2016, 18:42:41, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:42:51, 31.0625, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:43:01, 31.0, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:43:11, 31.0625, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:43:21, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:43:31, 31.0, 28.875, 31.8125, 31.75, 29.125
05/03/2016, 18:43:41, 31.0, 28.8125, 31.875, 31.6875, 29.1875
05/03/2016, 18:43:51, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:44:02, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:44:12, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:44:22, 31.0, 28.875, 31.8125, 31.6875, 29.125
05/03/2016, 18:44:32, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:44:42, 30.9375, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:44:52, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:45:02, 31.0, 28.875, 31.8125, 31.75, 29.125
05/03/2016, 18:45:12, 31.0, 28.875, 31.875, 31.75, 29.0625
05/03/2016, 18:45:22, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:45:32, 31.0, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:45:42, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:45:52, 31.0, 28.875, 31.8125, 31.6875, 29.125
05/03/2016, 18:46:02, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:46:12, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:46:22, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:46:32, 31.0, 28.875, 31.8125, 31.6875, 29.125
05/03/2016, 18:46:42, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:46:52, 31.0, 28.875, 31.8125, 31.75, 29.125
05/03/2016, 18:47:02, 31.0, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:47:12, 30.9375, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:47:22, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:47:32, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:47:42, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:47:52, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:48:02, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:48:12, 31.0, 28.8125, 31.8125, 31.75, 29.125
05/03/2016, 18:48:22, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:48:32, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:48:42, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:48:53, 31.0, 28.875, 31.8125, 31.6875, 29.125
05/03/2016, 18:49:03, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:49:13, 31.0, 28.875, 31.875, 31.75, 29.125
05/03/2016, 18:49:23, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:49:33, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:49:43, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:49:53, 31.0, 28.875, 31.875, 31.6875, 29.125
05/03/2016, 18:50:03, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:50:13, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:50:23, 30.9375, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:50:33, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:50:43, 30.9375, 28.8125, 31.8125, 31.75, 29.125
05/03/2016, 18:50:53, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:51:03, 30.9375, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:51:13, 30.9375, 28.8125, 31.8125, 31.75, 29.125
05/03/2016, 18:51:23, 31.0, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:51:33, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:51:43, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:51:53, 30.9375, 28.8125, 31.8125, 31.75, 29.125
05/03/2016, 18:52:03, 30.9375, 28.8125, 31.875, 31.75, 29.125
05/03/2016, 18:52:13, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:52:23, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:52:33, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:52:43, 30.9375, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:52:53, 31.0, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:53:03, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:53:13, 30.9375, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:53:23, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:53:33, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:53:43, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:53:54, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:54:04, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:54:14, 30.9375, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:54:24, 30.9375, 28.8125, 31.875, 31.6875, 29.125
05/03/2016, 18:54:34, 30.9375, 28.75, 31.8125, 31.6875, 29.125
05/03/2016, 18:54:44, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:54:54, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:55:04, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:55:14, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:55:24, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:55:34, 30.9375, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:55:44, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:55:54, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:56:04, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:56:14, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:56:24, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:56:34, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:56:44, 31.0, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 18:56:54, 31.0, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 18:57:04, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:57:14, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:57:24, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:57:34, 31.0, 28.8125, 31.875, 31.625, 29.0625
05/03/2016, 18:57:44, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:57:54, 31.0, 28.8125, 31.875, 31.6875, 29.0625
05/03/2016, 18:58:04, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:58:14, 31.0, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:58:25, 30.9375, 28.8125, 31.8125, 31.75, 29.0625
05/03/2016, 18:58:35, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:58:45, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:58:55, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:59:05, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 18:59:15, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 18:59:25, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 18:59:35, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 18:59:45, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 18:59:55, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:00:05, 31.0, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 19:00:15, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 19:00:25, 31.0, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:00:35, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:00:45, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:00:55, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:01:05, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:01:15, 31.0, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:01:25, 30.9375, 28.75, 31.875, 31.6875, 29.0625
05/03/2016, 19:01:35, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:01:45, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:01:55, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:02:06, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:02:16, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 19:02:26, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:02:36, 31.0, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:02:46, 30.9375, 28.75, 31.8125, 31.6875, 29.125
05/03/2016, 19:02:56, 30.9375, 28.8125, 31.75, 31.6875, 29.0625
05/03/2016, 19:03:06, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:03:16, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 19:03:26, 30.875, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:03:36, 30.9375, 28.8125, 31.8125, 31.625, 29.1875
05/03/2016, 19:03:46, 30.875, 28.75, 31.8125, 31.6875, 29.125
05/03/2016, 19:03:56, 30.875, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:04:06, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:04:16, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:04:26, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:04:36, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:04:46, 30.875, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:04:56, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:05:06, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:05:16, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:05:26, 30.9375, 28.75, 31.8125, 31.625, 29.0625
05/03/2016, 19:05:36, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:05:46, 30.875, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:05:56, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:06:06, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:06:16, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:06:26, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:06:36, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:06:47, 30.875, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:06:57, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:07:07, 30.9375, 28.75, 31.8125, 31.625, 29.0625
05/03/2016, 19:07:17, 30.9375, 28.8125, 31.8125, 31.6875, 29.125
05/03/2016, 19:07:27, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:07:37, 30.9375, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:07:47, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:07:57, 30.875, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:08:07, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:08:17, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 19:08:27, 30.9375, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:08:37, 30.9375, 28.75, 31.8125, 31.625, 29.0625
05/03/2016, 19:08:47, 30.9375, 28.8125, 31.8125, 31.625, 29.125
05/03/2016, 19:08:57, 30.875, 28.8125, 31.8125, 31.625, 29.0625
05/03/2016, 19:09:07, 30.9375, 28.75, 31.8125, 31.625, 29.0625
05/03/2016, 19:09:17, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:09:27, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:09:37, 30.9375, 28.75, 31.8125, 31.6875, 29.125
05/03/2016, 19:09:47, 30.875, 28.8125, 31.8125, 31.6875, 29.0625
05/03/2016, 19:09:57, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:10:07, 30.875, 28.75, 31.75, 31.625, 29.0625
05/03/2016, 19:10:17, 30.875, 28.75, 31.75, 31.6875, 29.125
05/03/2016, 19:10:27, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:10:37, 30.875, 28.75, 31.75, 31.6875, 29.125
05/03/2016, 19:10:47, 30.875, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:10:57, 30.9375, 28.75, 31.8125, 31.6875, 29.125
05/03/2016, 19:11:07, 30.875, 28.75, 31.75, 31.625, 29.0625
05/03/2016, 19:11:17, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:11:27, 30.875, 28.75, 31.8125, 31.625, 29.0625
05/03/2016, 19:11:38, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:11:48, 30.9375, 28.75, 31.8125, 31.6875, 29.0625
05/03/2016, 19:11:58, 30.875, 28.8125, 31.8125, 31.625, 29.0625
